Share of modern renewables in total final energy consumption (%);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Zimbabwe;8,53;7,48;7,53;6,51;7,04;7,35;7,5;7,62;7,6;8,39;9,3;8,75;9,67;11,61;11,56;11,02;12,09;11,47;11,22;10,96;10,58;9,8;9,57;9,44;9,83;9,41;8,88;9,71;9,86;9,5;9,93;..;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
World;6,34;6,47;6,63;6,68;6,76;6,93;6,99;7,05;7,14;7,43;7,37;7,21;7,24;7,31;7,39;7,52;7,73;7,91;8,22;8,56;8,67;8,78;9,23;9,66;9,81;9,99;10,36;10,63;11,05;11,5;12,48;..;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Northern America (M49) and Europe (M49);5,74;5,99;6,31;6,33;6,39;6,74;6,71;6,78;6,86;7,44;7,37;7,01;7,07;7,27;7,52;7,91;8,29;8,66;9,16;9,87;10,04;10,47;11,17;11,67;11,84;11,92;12,14;12,45;12,76;13,12;14,33;..;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Northern America (M49);6,11;6,49;6,73;6,29;6,19;6,79;6,8;6,54;6,52;7,6;7,32;6,58;6,82;7,15;7,32;7,63;8,09;8,08;8,59;9,1;9,01;9,96;10,35;10,72;10,83;10,65;11,04;11,51;11,58;11,87;12,73;..;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Europe (M49);5,49;5,63;5,98;6,35;6,56;6,69;6,64;7;7,15;7,27;7,39;7,37;7,3;7,37;7,68;8,15;8,45;9,2;9,66;10,57;10,99;10,94;11,9;12,56;12,81;13,15;13,19;13,32;13,9;14,32;15,81;..;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Latin America and the Caribbean (MDG=M49);24,37;23,85;23,89;23,73;23,79;23,74;23,1;22,94;22,88;23,34;22,92;22,33;22,63;23,15;23,36;23,46;23,55;23,95;24,17;24,81;24,31;24,08;23,67;23,59;23,5;23,98;24,65;25,17;25,59;26,18;29,01;..;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Central Asia (M49) and Southern Asia (MDG=M49);6,77;6,91;6,93;7,3;7,72;7,5;7,88;7,97;7,99;7,92;7,92;8,37;8,14;8,25;8,22;8,59;8,71;8,51;8,04;7,91;8,12;7,92;8,23;8,83;9;9,35;9,53;9,88;10,45;10,98;11,83;..;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Central Asia (M49);2,85;2,78;2,81;3,15;3,67;3,34;3,69;3,49;3,17;3,69;3,59;3,4;3,49;3,67;3,29;3,9;3,51;3,29;2,39;2,83;2,83;2,78;3,04;2,78;3,05;3,34;3,36;3,55;3,56;3,55;3,13;..;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Southern Asia (MDG=M49);8,23;8,39;8,29;8,51;8,7;8,43;8,72;8,77;8,93;8,72;8,66;9,19;8,88;8,98;8,99;9,35;9,51;9,34;8,96;8,59;8,86;8,67;8,92;9,6;9,68;9,99;10,19;10,55;11,17;11,73;12,8;..;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Eastern Asia (M49) and South-eastern Asia (MDG=M49);3,47;3,45;3,42;3,42;3,39;3,61;3,7;3,72;3,84;3,88;4,03;4,18;4,19;4,1;4,09;4,05;4,23;4,39;4,92;5,16;5,28;5,37;6,1;6,65;7,3;7,63;8,41;8,96;9,54;10,18;10,81;..;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Eastern Asia (M49);2,33;2,3;2,19;2,3;2,25;2,47;2,51;2,59;2,72;2,72;2,85;3,14;3,22;3,21;3,32;3,35;3,52;3,75;4,3;4,59;4,78;4,85;5,59;6,18;6,87;7,32;7,93;8,51;9,08;9,82;10,43;..;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
South-eastern Asia (MDG=M49);10,28;10,33;10,53;9,88;9,73;9,76;9,6;9,21;9,31;9,29;9,45;8,85;8,58;8,22;7,81;7,78;8,05;7,93;8,32;8,39;8,07;8,37;9,03;9,39;9,79;9,58;11,19;11,54;12,17;12,11;13,02;..;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Western Asia (M49) and Northern Africa (M49);6,6;6,54;6,75;7,06;6,6;6,5;6,69;6,58;6,59;6,22;5,74;5,45;5,4;5,37;5,55;5,03;4,85;4,39;4,11;4,12;4,35;4,04;3,83;4;3,53;3,85;3,9;3,75;3,86;4,41;4,6;..;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Western Asia (M49);7,19;7,07;7,42;7,83;7,11;7,03;7,16;7,03;7,05;6,62;6,04;5,67;5,74;5,66;5,75;5,23;4,92;4,41;4,14;4,16;4,44;4,03;3,83;4,02;3,4;3,85;3,95;3,75;3,87;4,48;4,65;..;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Northern Africa (M49);4,77;4,93;4,75;4,76;5,07;4,92;5,32;5,28;5,28;5,13;4,9;4,85;4,47;4,56;4,97;4,52;4,65;4,34;4,04;4,03;4,1;4,08;3,83;3,94;3,9;3,86;3,76;3,74;3,84;4,23;4,47;..;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sub-Saharan Africa (M49);7,27;7,39;7,28;7,29;7,55;7,51;7,54;7,96;8;7,9;8,03;8,12;8,19;8,09;8,12;8,36;8,6;8,86;9,01;9,18;9,43;9,3;9,28;9,31;8,59;8,7;8,77;8,08;9,16;9,48;9,55;..;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Oceania (M49);10,94;11,11;10,28;11,39;11,35;11,33;11,65;11,44;11,15;11,05;10,97;10,58;11,31;9,88;9,77;9,56;9,68;9,71;9,43;9,95;10,85;11,06;10,87;11,72;11,94;11,99;12,03;12,13;12,09;12,42;13,13;..;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Oceania (M49) excluding Australia and New Zealand (M49);13,97;13,4;13,33;13,29;14,7;13,88;13,89;12,29;11,33;13,86;12,55;10,98;11,32;10,32;9,92;9,93;10,2;9,93;10,1;9,43;8,43;8,96;9,08;11,65;11,4;11,45;10,59;11,05;10,47;10,91;11,38;..;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Australia and New Zealand (M49);10,78;10,98;10,1;11,28;11,15;11,19;11,52;11,4;11,15;10,91;10,9;10,56;11,31;9,86;9,77;9,54;9,66;9,71;9,4;9,98;10,99;11,18;10,98;11,73;11,97;12,03;12,12;12,19;12,18;12,51;13,24;..;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Least Developed Countries (LDCs);8,27;8,35;8,4;8,55;9,16;9,14;9,42;10,26;10,36;10,09;9,96;10,19;10,23;10,15;10,27;10,43;10,7;10,78;10,72;10,73;10,67;10,82;10,48;10,61;10,65;10,96;10,69;9,62;11,24;11,7;11,76;..;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Small island developing States (SIDS);22,33;21,91;21,94;18,91;18,05;16,31;16,71;15,44;14,22;14,01;13,4;13,04;11,89;11,11;10,99;9,03;8,02;7,23;7,03;6,88;6,08;6,82;7;7,03;7,25;7,02;6,62;7,44;7,56;6,97;7,54;..;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Landlocked developing countries (LLDCs);4,37;4,48;4,81;5,25;5,8;5,88;6,32;7,26;6,99;7,24;7,86;7,6;7,74;7,9;7,67;8,05;8,07;7,79;7,04;7,5;7,66;7,6;8,01;8,05;8,36;8,59;8,66;8,68;10,1;10,21;9,79;..;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Africa (M49);6,79;6,92;6,79;6,8;7,07;7,01;7,11;7,43;7,46;7,34;7,38;7,43;7,41;7,35;7,47;7,51;7,72;7,8;7,85;7,98;8,12;8,07;7,97;8,04;7,48;7,55;7,55;7,01;7,84;8,2;8,36;..;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Asia (M49);4,64;4,65;4,65;4,74;4,76;4,81;4,99;5,01;5,13;5,12;5,15;5,32;5,28;5,23;5,18;5,17;5,3;5,34;5,56;5,7;5,84;5,82;6,35;6,89;7,3;7,64;8,21;8,64;9,19;9,79;10,43;..;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Americas (m49);9,65;9,97;10,17;9,79;9,79;10,31;10,26;10,09;10,14;11,02;10,65;10,04;10,3;10,67;10,94;11,29;11,77;11,93;12,5;13,11;13;13,8;14,09;14,29;14,29;14,31;14,76;15,26;15,29;15,67;17,06;..;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Caribbean (M49);25,81;26,02;26,06;22,41;21,32;18,97;19,41;17,85;16,28;15,9;15,79;15,5;13,9;13,09;13,09;10,35;8,66;7,6;7,41;7,66;6,68;7,84;8,28;8,07;9;8,52;7,92;9,31;9,63;8,71;9,66;..;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Central America (M49);14,84;13,77;13,73;13,65;12,32;13,45;13,36;13,11;12,49;13,06;12,66;11,75;11,05;10,65;10,82;11,01;10,63;10,3;10,44;9,78;10,14;9,78;9,83;9,99;10,45;9,97;10,02;10,83;10,86;10,76;12,88;..;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Eastern Africa (M49);8,48;8,47;8,35;8,28;9,04;9,04;9,02;10,69;10,75;10,68;10,26;10,78;11,13;11,39;11,41;11,49;11,58;11,93;11,95;11,84;11,48;11,41;11,41;11,56;11,64;11,64;11,46;11,46;14,24;14,76;14,36;..;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Eastern Europe (M49);3,02;3,09;3,34;3,85;3,88;3,95;4,01;4,28;4,37;4,49;4,29;4,34;4,33;4,23;4,53;4,77;4,76;5;5,03;5,63;5,72;5,64;5,83;6,36;6,16;6,3;6,47;6,39;6,79;7;7,68;..;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Melanesia (M49);16,09;15,43;15,92;15,89;17,5;16,46;16,48;14,59;13,36;16,63;14,66;13,04;13,44;12,02;11,5;11,47;11,85;11,53;11,81;11,11;9,84;10,51;10,61;13,49;13,06;13,05;11,95;12,55;11,78;12,34;12,84;..;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Micronesia (M49);0;0;0;0;0;0;0;0;0;0,06;0,13;0,13;0,14;0,07;0,08;0,08;0,08;0,08;0,08;0,09;0,1;0,09;0,1;0,11;0,19;0,68;1,39;1,32;1,39;1,42;1,64;..;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Middle Africa (M49);14,73;15;15,18;15,19;15,04;15,06;15,27;15,39;15,49;15,38;16,22;16,24;15,27;15,85;16,14;17,27;18,31;19,16;19,41;19,8;19,96;17,72;15,17;17,26;16,33;17,14;17,24;12,4;13,53;13,65;13,99;..;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Northern Europe (M49);12,25;11,43;12,71;13,15;12,76;13,8;12,41;13,77;14,22;14,2;15,42;14,26;14,55;13,54;14,37;15,79;15,66;16,76;17,91;18,53;18,72;20,4;21,88;21,84;23,78;25,22;24,98;26,4;26,93;28,24;31,47;..;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Polynesia (M49);3,91;3,97;4,95;5,32;5,79;6,44;6,38;6,71;7,58;6,58;7,97;5,03;4,47;5,93;5,29;5,54;4,99;4,89;4,74;4,48;4,67;4,01;3,98;3,92;4,26;4,63;4,96;4,91;5,15;5,09;5,25;..;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
South America (M49);28,11;27,91;28,06;28,01;28,72;28,09;27,18;27,18;27,53;28,01;27,68;27,17;28;29;29,07;29,45;30;30,62;30,69;31,73;30,63;30,29;29,48;29,13;28,71;29,79;30,83;31,23;31,76;32,74;35,23;..;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Southern Africa (M49);3,38;3,79;3,8;3,72;3,74;3,61;3,52;3,45;3,47;3,37;3,77;3,58;3,81;3,12;2,82;3,05;3,27;2,91;2,91;2,75;2,82;2,91;2,88;3,06;3,09;3,09;3,29;3,43;3,9;4,21;4,49;..;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Southern Europe (M49);8,51;9,16;8,54;8,87;9,39;8,69;9,63;9,11;8,85;8,53;8,74;9,16;8,5;9,48;9,01;9,14;10,1;10,62;11,89;14,04;15,42;14,65;16,26;18,28;18,95;18,15;18,15;17,2;18,85;18,87;20,99;..;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Western Africa (M49);6,2;6,22;6,14;6,25;6,29;6,28;6,31;6,16;5,96;5,65;5,85;5,81;5,77;5,68;5,78;5,88;5,98;6,36;6,62;7,01;7,42;7,82;8,85;7,97;6,16;6,06;6,11;5,99;5,94;6,01;6,02;..;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Western Europe (M49);5,81;6,07;6,31;6,23;6,36;6,3;6;6,26;6,3;6,72;6,71;6,91;6,82;7,19;7,67;8,14;8,83;10,22;10,57;11,23;11,82;11,89;13,28;13,66;13,96;14,27;14,41;14,91;15,71;16,41;18,04;..;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Developing regions (MDG);8;7,93;7,95;7,95;8,16;8,07;8,29;8,31;8,44;8,49;8,43;8,44;8,39;8,28;8,17;8,1;8,16;8,23;8,42;8,51;8,56;8,48;8,85;9,26;9,43;9,71;10,23;10,53;11,05;11,59;12,29;..;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Developed regions (MDG);5,73;5,96;6,2;6,26;6,24;6,57;6,55;6,63;6,7;7,19;7,15;6,8;6,89;7,07;7,31;7,63;8;8,34;8,81;9,46;9,65;10,05;10,65;11,15;11,35;11,48;11,71;12,02;12,34;12,72;13,87;..;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Northern Africa (MDG);2,82;2,99;2,82;2,81;2,95;2,88;2,98;2,95;2,92;2,94;2,73;2,75;2,5;2,56;2,99;2,62;2,44;2,42;2,18;2,05;2,01;1,96;1,82;1,9;1,85;1,88;1,85;1,8;1,96;2,35;2,48;..;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sub-Saharan Africa (MDG);7,6;7,73;7,62;7,64;7,92;7,86;7,98;8,39;8,44;8,31;8,43;8,52;8,55;8,45;8,49;8,73;9,05;9,24;9,37;9,56;9,84;9,71;9,68;9,72;9,02;9,11;9,16;8,5;9,54;9,85;9,93;..;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Eastern Asia (MDG);1,55;1,5;1,52;1,6;1,82;2,01;2,1;2,14;2,31;2,35;2,51;2,96;3,01;2,89;3,04;3,16;3,3;3,61;4,25;4,57;4,78;4,83;5,7;6,32;7,03;7,45;8,12;8,7;9,3;10,06;10,64;..;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Western Asia (MDG);8,1;7,81;7,52;7,47;7,08;6,84;6,74;6,68;6,68;6,23;5,65;5,27;5,26;5,17;5,29;4,86;4,58;3,98;3,62;3,62;3,87;3,53;3,62;3,75;3,08;3,57;3,65;3,45;3,59;4,27;4,44;..;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
